사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021090800100572,2021년 9월 8일 19시,수요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,34세,상해없음,승용,남,51세,경상
2021091000100581,2021년 9월 10일 20시,금요일,서울특별시 강동구 상일동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,36세,경상
2021091100100366,2021년 9월 11일 14시,토요일,서울특별시 강동구 강일동,경상사고,0,0,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,승용,남,43세,상해없음
2021091200100298,2021년 9월 12일 17시,일요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,여,33세,경상
2021091400100188,2021년 9월 14일 10시,화요일,서울특별시 강남구 세곡동,중상사고,0,1,0,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,남,76세,상해없음,승용,여,56세,중상
2021091500100519,2021년 9월 15일 17시,수요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,특수,남,56세,경상
2.02109E+15,2021년 9월 16일 06시,목요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,기타 - 기타,승합,남,56세,상해없음,승용,남,39세,경상
2021091600100188,2021년 9월 16일 10시,목요일,서울특별시 강동구 고덕동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,남,64세,상해없음,승용,여,46세,경상
2021092000100172,2021년 9월 20일 12시,월요일,서울특별시 강동구 강일동,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,31세,경상
2021092800100058,2021년 9월 28일 07시,화요일,서울특별시 강동구 강일동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,여,49세,중상
2.02109E+15,2021년 9월 29일 06시,수요일,서울특별시 서초구 원지동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,건설기계,남,63세,상해없음,승용,여,42세,경상
2021093000100378,2021년 9월 30일 15시,목요일,서울특별시 강동구 상일동,부상신고사고,0,0,0,2,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,50세,부상신고
2.0211E+15,2021년 10월 2일 08시,토요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,특수,남,27세,경상
2021100900100092,2021년 10월 9일 10시,토요일,서울특별시 서초구 원지동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,28세,기타불명,승용,남,42세,경상
2021101000100352,2021년 10월 10일 18시,일요일,서울특별시 송파구 장지동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,57세,상해없음,승용,남,66세,경상
